Title,Price,Image URL
Pasta Fusilli no 98 Barilla 500 g.,"1,24 €",https://static.carrefour.es/hd_350x_/img_pim_food/002301_00_1.jpg
Penne rigate Carrefour 500 g.,"1,99 €",https://static.carrefour.es/hd_350x_/img_pim_food/477361_00_1.jpg
Espaguetis integrales Gallo Nature 450 g.,"3,15 €",https://static.carrefour.es/hd_350x_/img_pim_food/577971_00_1.jpg
Soles de queso y pera Carrefour Extra 250 g.,"2,69 €",https://static.carrefour.es/hd_350x_/img_pim_food/644109_00_1.jpg
Placas para lasana y canelones Gallo sin gluten 250 g.,"1,92 €",https://static.carrefour.es/hd_350x_/img_pim_food/284931_00_1.jpg
Arroz salvaje y basmati Brillante pack de 2 unidades de 125 g.,"1,30 €",https://static.carrefour.es/hd_350x_/img_pim_food/580799_00_1.jpg
Lenteja pardina Don Pedro 1 kg.,"3,49 €",https://static.carrefour.es/hd_350x_/img_pim_food/911318_00_1.jpg
Fettuccine al huevo Gallo 450 g.,"1,70 €",https://static.carrefour.es/hd_350x_/img_pim_food/002295_00_1.jpg
Pimenton dulce Carmencita sin gluten 75 g.,"3,19 €",https://static.carrefour.es/hd_350x_/img_pim_food/002132_00_1.jpg
Barrita energetica con galleta sabor yogur Victory Endurance 50 g.,"1,99 €",https://static.carrefour.es/hd_350x_/img_pim_food/011417_00_1.jpg
Sofrito casero de tomate y cebolla Gallina Blanca sin gluten tarro 350 g.,"2,45 €",https://static.carrefour.es/hd_350x_/img_pim_food/047880_00_1.jpg
Helices de garbanzo Gallo Nature sin gluten 250 g.,"1,93 €",https://static.carrefour.es/hd_350x_/img_pim_food/639918_00_1.jpg
Arroz para caldosos Sos 1 kg.,"2,79 €",https://static.carrefour.es/hd_350x_/img_pim_food/951157_00_1.jpg
Soja texturizada Carrefour 250 g.,"2,25 €",https://static.carrefour.es/hd_350x_/img_pim_food/506701_00_1.jpg
Tallarines de arroz Go-Tan 250 g.,"2,55 €",https://static.carrefour.es/hd_350x_/img_pim_food/766026_00_1.jpg
Harina de espelta integral Carrefour 1 kg.,"1,39 €",https://static.carrefour.es/hd_350x_/img_pim_food/835026_00_1.jpg
Arroz thai Sensation Carrefour 1 kg.,"2,59 €",https://static.carrefour.es/hd_350x_/img_pim_food/141170_00_1.jpg
Semillas de lino dorado ecologicas Carrefour Bio 250 g.,"1,66 €",https://static.carrefour.es/hd_350x_/img_pim_food/080669_00_1.jpg
Salsa de soja Kikkoman botella 150 ml.,"5,15 €",https://static.carrefour.es/hd_350x_/img_pim_food/002227_00_1.jpg
Spaghetti vegetales pasta fina Gallo 400 g.,"1,94 €",https://static.carrefour.es/hd_350x_/img_pim_food/979972_00_1.jpg
Pasta con jamon iberico Gallo 250 g.,"2,85 €",https://static.carrefour.es/hd_350x_/img_pim_food/705215_00_1.jpg
Plumas rayadas integrales Gallo Nature 450 g.,"1,99 €",https://static.carrefour.es/hd_350x_/img_pim_food/577976_00_1.jpg
Espagueti italiano Carrefour 500 g.,"1,24 €",https://static.carrefour.es/hd_350x_/img_pim_food/477369_00_1.jpg
Quinoa Real blanca y roja para microondas ecologica Carrefour Bio pack de 2 unidades de 125 g.,"1,62 €",https://static.carrefour.es/hd_350x_/img_pim_food/652928_00_1.jpg
Salsa de soja tradicional restaurant Style Tiger Khan Gold sin gluten 150 ml.,"2,15 €",https://static.carrefour.es/hd_350x_/img_pim_food/082853_00_1.jpg
Aceite de oliva virgen extra ecologico Carrefour Bio 500 ml.,"8,15 €",https://static.carrefour.es/hd_350x_/img_pim_food/447877_00_1.jpg
Garbanzo categoria extra Luengo 1 kg.,"3,85 €",https://static.carrefour.es/hd_350x_/img_pim_food/037769_00_1.jpg
Harina de maiz fina sin gluten Carrefour 400 g.,"1,20 €",https://static.carrefour.es/hd_350x_/img_pim_food/413401_00_1.jpg
Spaguetti integral ecologico Carrefour Bio 500 g.,"1,54 €",https://static.carrefour.es/hd_350x_/img_pim_food/474669_00_1.jpg
Lenteja categoria extra Luengo 1 kg.,"3,69 €",https://static.carrefour.es/hd_350x_/img_pim_food/097237_00_1.jpg
Harina de maiz precocida Goya sin gluten 1 kg.,"2,25 €",https://static.carrefour.es/hd_350x_/img_pim_food/071845_00_1.jpg
Garbanza blanca cocida Don Pedro 400 g.,"1,77 €",https://static.carrefour.es/hd_350x_/img_pim_food/867885_00_1.jpg
Perejil Carrefour 60 g.,"3,25 €",https://static.carrefour.es/hd_350x_/img_pim_food/851261_00_1.jpg
Pimenton picante Carmencita sin gluten 47 g.,"1,89 €",https://static.carrefour.es/hd_350x_/img_pim_food/002131_00_1.jpg
Pasta margaritas con tomate y espinacas especial ensaladas Gallo 450 g.,"1,88 €",https://static.carrefour.es/hd_350x_/img_pim_food/020754_00_1.jpg
Salsa deshidratada de roquefort Carrefour sobre 30 g.,"1,50 €",https://static.carrefour.es/hd_350x_/img_pim_food/574032_00_1.jpg
Molinillo sal rosa del himalaya Carrefour Seleccion 100 g.,"2,05 €",https://static.carrefour.es/hd_350x_/img_pim_food/318621_00_1.jpg
Helices vegetales de tomate y espinaca Gallo 675 g.,"2,39 €",https://static.carrefour.es/hd_350x_/img_pim_food/317050_00_1.jpg
Pasta Spaghettoni no 7 Barilla 500 g.,"1,89 €",https://static.carrefour.es/hd_350x_/img_pim_food/002292_00_1.jpg
Salsa cocktail Classic Carrefour sin gluten y sin lactosa 450 g.,"1,37 €",https://static.carrefour.es/hd_350x_/img_pim_food/126966_00_1.jpg
Salsa picante Valentina envase 370 g.,"3,29 €",https://static.carrefour.es/hd_350x_/img_pim_food/772487_00_1.jpg
aceite de oliva intenso 1o Abaco 1 l.,"9,19 €",https://static.carrefour.es/hd_350x_/img_pim_food/447357_00_1.jpg
Aceite de oliva virgen extra arbequina Carrefour 1 l.,"9,95 €",https://static.carrefour.es/hd_350x_/img_pim_food/798302_00_1.jpg
Pasta Tiburones Gallo sin gluten y sin lactosa 450 g.,"2,29 €",https://static.carrefour.es/hd_350x_/img_pim_food/594206_00_1.jpg
Salsa alioli Ybarra tarro 225 ml.,"1,58 €",https://static.carrefour.es/hd_350x_/img_pim_food/028959_00_1.jpg
Garbanzo pedrosillano cocido Pedro Luis 425 g.,"1,99 €",https://static.carrefour.es/hd_350x_/img_pim_food/974719_00_1.jpg
Ravioli de carne al huevo Gallo 500 g.,"3,25 €",https://static.carrefour.es/hd_350x_/img_pim_food/166339_00_1.jpg
Harina de arroz Carrefour sin gluten 500 g.,"1,25 €",https://static.carrefour.es/hd_350x_/img_pim_food/049574_00_1.jpg
Raviolis de queso con pera Rana Gourmet 250 g.,"4,49 €",https://static.carrefour.es/hd_350x_/img_pim_food/639084_00_1.jpg
Espaguetis Gallo sin gluten 450 g.,"2,19 €",https://static.carrefour.es/hd_350x_/img_pim_food/594201_00_1.jpg
Salsa ricotta Carrefour sin gluten 300 g.,"1,94 €",https://static.carrefour.es/hd_350x_/img_pim_food/502318_00_1.jpg
Ajo granulado Carrefour 350 g.,"3,79 €",https://static.carrefour.es/hd_350x_/img_pim_food/851277_00_1.jpg
Salsa para ensalada Caesar Heinz envase 400 ml.,"4,09 €",https://static.carrefour.es/hd_350x_/img_pim_food/799718_00_1.jpg
Harina de garbanzo Carrefour sin gluten 500 g.,"1,99 €",https://static.carrefour.es/hd_350x_/img_pim_food/049548_00_1.jpg
Vinagre de manzana Ybarra 500 ml.,"2,55 €",https://static.carrefour.es/hd_350x_/img_pim_food/648557_00_1.jpg
Aceite de girasol Koipe Sol 5 l.,"11,19 €",https://static.carrefour.es/hd_350x_/img_pim_food/218021_00_1.jpg
Salsa mexicana suave Old El Paso sin gluten y sin lactosa tarro 312 g.,"3,85 €",https://static.carrefour.es/hd_350x_/img_pim_food/192918_00_1.jpg
Pasta espirales de maiz y arroz Classic Carrefour No gluten sin gluten 500 g.,"2,09 €",https://static.carrefour.es/hd_350x_/img_pim_food/924370_00_1.jpg
Fusilli italiano Original Carrefour 500 g.,"1,24 €",https://static.carrefour.es/hd_350x_/img_pim_food/477350_00_1.jpg
Vinagre ecologico de manzana Carandini 500 ml.,"4,29 €",https://static.carrefour.es/hd_350x_/img_pim_food/838591_00_1.jpg
Harina de trigo de fuerza Santa Rita 1 kg.,"1,39 €",https://static.carrefour.es/hd_350x_/img_pim_food/170313_00_1.jpg
Sal fina rosada del Himalaya Roca 1 kg.,"4,05 €",https://static.carrefour.es/hd_350x_/img_pim_food/436815_00_1.jpg
Girasoles de queso de cabra y cebolla caramelizada Carrefour Seleccion 250 g.,"2,25 €",https://static.carrefour.es/hd_350x_/img_pim_food/830110_00_1.jpg
Pimienta negra molida Carmencita sin gluten 52 g.,"2,95 €",https://static.carrefour.es/hd_350x_/img_pim_food/002182_00_1.jpg
Salsa barbacoa Cero Prima sin gluten y sin azucar anadido envase 510 g.,"4,35 €",https://static.carrefour.es/hd_350x_/img_pim_food/303995_00_1.jpg
Cebolla molida Carmencita sin gluten 38 g.,"1,90 €",https://static.carrefour.es/hd_350x_/img_pim_food/004383_00_1.jpg
Salsa de champinones Carrefour sobre 30 g.,"1,50 €",https://static.carrefour.es/hd_350x_/img_pim_food/574033_00_1.jpg
Romero en hoja Carrefour Classic 25 g.,"0,86 €",https://static.carrefour.es/hd_350x_/img_pim_food/676622_00_1.jpg
Tortellini de 4 quesos Rana 250 g.,"3,59 €",https://static.carrefour.es/hd_350x_/img_pim_food/875612_00_1.jpg
Pulpa de pimiento choricero Familia Juarez sin gluten 135 g.,"2,25 €",https://static.carrefour.es/hd_350x_/img_pim_food/030025_00_1.jpg
Sal de mesa Javy 1 kg.,"0,62 €",https://static.carrefour.es/hd_350x_/img_pim_food/028793_00_1.jpg
Raviolis de pollo asado Rana 250 g.,"3,69 €",https://static.carrefour.es/hd_350x_/img_pim_food/229778_00_1.jpg
Sazonador ajo y perejil Carmencita sin gluten 55 g.,"2,19 €",https://static.carrefour.es/hd_350x_/img_pim_food/867138_00_1.jpg
Perejil Carmencita 12 g.,"2,05 €",https://static.carrefour.es/hd_350x_/img_pim_food/002179_00_1.jpg
Pisto Classi'c Carrefour Classic'sin gruten frasco 550 g.,"1,99 €",https://static.carrefour.es/hd_350x_/img_pim_food/016405_00_1.jpg
Arroz J Sendra Extra Carrefour 1 kg.,"1,84 €",https://static.carrefour.es/hd_350x_/img_pim_food/130117_00_1.jpg
Arroz de Valencia categoria extra De Nuestra Tierra 1 kg.,"3,35 €",https://static.carrefour.es/hd_350x_/img_pim_food/379835_00_1.jpg
Sazonador para pollo a la barbacoa Jugoso al Horno Maggi 30 g.,"1,15 €",https://static.carrefour.es/hd_350x_/img_pim_food/301747_00_1.jpg
Harina fritos y rebozados Gallo 1 kg.,"1,67 €",https://static.carrefour.es/hd_350x_/img_pim_food/020752_00_1.jpg
Salsa Romesco Ferrer sin gluten tarro 130 g.,"1,99 €",https://static.carrefour.es/hd_350x_/img_pim_food/112197_00_1.jpg
Ketchup Prima sin gluten pack de 12 sobres de 10 g.,"2,25 €",https://static.carrefour.es/hd_350x_/img_pim_food/015384_00_1.jpg
"Aceite de oliva suave 0,4o Carrefour garrafon 5 l.","1,48 €",https://static.carrefour.es/hd_350x_/img_pim_food/128220_00_1.jpg
Tomate frito Carrefour lata 400 g.,"2,45 €",https://static.carrefour.es/hd_350x_/img_pim_food/854881_00_1.jpg
Preparado panificable Extra Carrefour No Gluten sin gluten y sin lactosa 850 g.,"1,79 €",https://static.carrefour.es/hd_350x_/img_pim_food/712185_00_1.jpg
Arroz integral largo Carrefour 1 kg.,"5,09 €",https://static.carrefour.es/hd_350x_/img_pim_food/135561_00_1.jpg
Preparado para pan Schar sin gluten y sin lactosa 1 kg.,"3,69 €",https://static.carrefour.es/hd_350x_/img_pim_food/814918_00_1.jpg
Salsa arrabbiata Barilla tarro 400 g.,"1,83 €",https://static.carrefour.es/hd_350x_/img_pim_food/231080_00_1.jpg
Tomate frito sin azucar anadido ecologico Carrefour Bio 240 g.,"3,39 €",https://static.carrefour.es/hd_350x_/img_pim_food/097910_00_1.jpg
Arroz thai jasmine Tilda 1 kg.,"4,49 €",https://static.carrefour.es/hd_350x_/img_pim_food/306162_00_1.jpg
Tortellini de gorgonzola y nueces Rana Gourmet 250 g.,"3,15 €",https://static.carrefour.es/hd_350x_/img_pim_food/518889_00_1.jpg
Mayonesa con cebolla caramelizada y ajo Heinz envase 395 g.,"9,45 €",https://static.carrefour.es/hd_350x_/img_pim_food/793961_00_1.jpg
Aceite de oliva virgen extra Ybarra 750 ml.,"2,35 €",https://static.carrefour.es/hd_350x_/img_pim_food/653455_00_1.jpg
Pasta espirales cocidas para microondas Classic Carrefour pack de dos unidades de 125 g.,"2,99 €",https://static.carrefour.es/hd_350x_/img_pim_food/214277_00_1.jpg
Mayonesa sabor casero Calve sin lactosa envase 430 ml.,"2,09 €",https://static.carrefour.es/hd_350x_/img_pim_food/489504_00_1.jpg
Arroz arborio para risotto Riso Scotti 500 g.,"4,15 €",https://static.carrefour.es/hd_350x_/img_pim_food/958680_00_1.jpg
Garbanza blanca premium Don Pedro 1 kg.,"2,25 €",https://static.carrefour.es/hd_350x_/img_pim_food/728772_00_1.jpg
Girasoles de boletus y setas Carrefour Seleccion 250 g.,"4,15 €",https://static.carrefour.es/hd_350x_/img_pim_food/830112_00_1.jpg
Tomate frito Helios sin gluten pack de 2 tarros de 570 g.,"4,29 €",https://static.carrefour.es/hd_350x_/img_pim_food/460656_00_1.jpg
Crema balsamico de modena Carrefour 250 ml.,"13,45 €",https://static.carrefour.es/hd_350x_/img_pim_food/727332_00_1.jpg
"Aceite de oliva suave 0,4o La Espanola 1 l.","4,15 €",https://static.carrefour.es/hd_350x_/img_pim_food/002895_00_1.jpg
Spaghetti al nero di sepia La Molisana 500 g.,"3,09 €",https://static.carrefour.es/hd_350x_/img_pim_food/476496_00_1.jpg
Salsa Tikka Masala Patak sin gluten 450 g.,"1,30 €",https://static.carrefour.es/hd_350x_/img_pim_food/692743_00_1.jpg
Aderezo de limon exprimido Solimon 280 ml.,"1,31 €",https://static.carrefour.es/hd_350x_/img_pim_food/986204_00_1.jpg
Alubia rinon cocida categoria extra De Nuestra Tierra 400 g.,"1,71 €",https://static.carrefour.es/hd_350x_/img_pim_food/540114_00_1.jpg
Vinagre balsamico de modena Carandini 500 ml.,"1,99 €",https://static.carrefour.es/hd_350x_/img_pim_food/962547_00_1.jpg
Lenteja roja La Cochura 500 g.,"1,93 €",https://static.carrefour.es/hd_350x_/img_pim_food/971771_00_1.jpg
Pasta Capellini no 1 Barilla 500 g.,"1,89 €",https://static.carrefour.es/hd_350x_/img_pim_food/240448_00_1.jpg
Vinagre de arroz Carrefour 25 cl.,"2,79 €",https://static.carrefour.es/hd_350x_/img_pim_food/394946_00_1.jpg
Curry Carmencita 40 g.,"2,09 €",https://static.carrefour.es/hd_350x_/img_pim_food/002167_00_1.jpg
Avena cocida para microondas Brillante pack de 2 unidades de 125 g.,"1,55 €",https://static.carrefour.es/hd_350x_/img_pim_food/021357_00_1.jpg
Mayonesa ligera Ybarra sin gluten y sin lactosa envase 400 g.,"2,05 €",https://static.carrefour.es/hd_350x_/img_pim_food/780438_00_1.jpg
Salsa napolitana Barilla sin gluten tarro 400 g.,"3,69 €",https://static.carrefour.es/hd_350x_/img_pim_food/047506_00_1.jpg
Pasta Spaghetti no 5 Barilla 1 kg.,"3,09 €",https://static.carrefour.es/hd_350x_/img_pim_food/168900_00_1.jpg
Tomate frito sin sal ni azucar anadido Orlando brik 350 g.,"1,68 €",https://static.carrefour.es/hd_350x_/img_pim_food/802238_00_1.jpg
Salsa sriracha mayo hot chilli Go-Tan envase 215 ml.,"4,25 €",https://static.carrefour.es/hd_350x_/img_pim_food/199739_00_1.jpg
Salsa picante Salsas Asturianas sin gluten botella 106 g.,"1,99 €",https://static.carrefour.es/hd_350x_/img_pim_food/066583_00_1.jpg
Arroz largo para microondas Brillante pack de 2 unidades de 200 g.,"2,29 €",https://static.carrefour.es/hd_350x_/img_pim_food/819750_00_1.jpg
Chile en polvo con limon Tajin 142 g.,"3,25 €",https://static.carrefour.es/hd_350x_/img_pim_food/885412_00_1.jpg
Perejil ultracongelado Carrefour 50 g.,"1,10 €",https://static.carrefour.es/hd_350x_/img_pim_food/262539_00_1.jpg
Salsa de aji picante Goya 200 ml.,"2,09 €",https://static.carrefour.es/hd_350x_/img_pim_food/071824_00_1.jpg
Pasta fideo cabellin ecologico Carrefour Bio 500 g.,"1,62 €",https://static.carrefour.es/hd_350x_/img_pim_food/418338_00_1.jpg
Curcuma Carmencita sin gluten 48 g.,"2,05 €",https://static.carrefour.es/hd_350x_/img_pim_food/060760_00_1.jpg
Cuscus grano mediano Gallo 500 g.,"2,19 €",https://static.carrefour.es/hd_350x_/img_pim_food/525792_00_1.jpg
Espirales multivegetales Gallo Nature 400 g.,"2,19 €",https://static.carrefour.es/hd_350x_/img_pim_food/845099_00_1.jpg
Salsa muy picante Valentina envase 370 g.,"3,29 €",https://static.carrefour.es/hd_350x_/img_pim_food/772507_00_1.jpg
Salsa piamontesa Carrefour sin gluten 300 g.,"1,40 €",https://static.carrefour.es/hd_350x_/img_pim_food/243157_00_1.jpg
Aceite de oliva virgen extra gran seleccion Carbonell 750 ml.,"10,89 €",https://static.carrefour.es/hd_350x_/img_pim_food/000016_00_1.jpg
Aceite de oliva virgen extra Carbonell 5 l.,"64,50 €",https://static.carrefour.es/hd_350x_/img_pim_food/300508_00_1.jpg
Harina de trigo espelta integral Gallo Nature 1 kg.,"2,69 €",https://static.carrefour.es/hd_350x_/img_pim_food/208991_00_1.jpg
Sal marina fina ecologica Ecocesta 1 kg.,"1,77 €",https://static.carrefour.es/hd_350x_/img_pim_food/918046_00_1.jpg
Quinoa integral Brillante pack de 2 unidades de 125 g.,"1,74 €",https://static.carrefour.es/hd_350x_/img_pim_food/137157_00_1.jpg
Salsa vegana Hellmann's sin gluten y sin lactosa 270 g.,"4,19 €",https://static.carrefour.es/hd_350x_/img_pim_food/036325_00_1.jpg
Aceite de coco ecologico Carrefour Bio 460 ml.,"5,89 €",https://static.carrefour.es/hd_350x_/img_pim_food/509896_00_1.jpg
Aceite de girasol Fontasol 1 l.,"2,69 €",https://static.carrefour.es/hd_350x_/img_pim_food/863462_00_1.jpg
Sazonador para guacamole suave Old El Paso 20 g.,"1,58 €",https://static.carrefour.es/hd_350x_/img_pim_food/011555_00_1.jpg
Fusilli de lentejas rojas ecologicos Carrefour Bio 250 g.,"2,45 €",https://static.carrefour.es/hd_350x_/img_pim_food/479794_00_1.jpg
Extracto de carne Bovril tarro 250 g.,"6,65 €",https://static.carrefour.es/hd_350x_/img_pim_food/137887_00_1.jpg
Fideos gruesos Gallo sin gluten 450 g.,"2,19 €",https://static.carrefour.es/hd_350x_/img_pim_food/594198_00_1.jpg
Salsa verde La Costena botella 250 g.,"2,65 €",https://static.carrefour.es/hd_350x_/img_pim_food/885394_00_1.jpg
Alubia pinta categoria extra Luengo 1 kg.,"3,69 €",https://static.carrefour.es/hd_350x_/img_pim_food/032614_00_1.jpg
"Semillas de lino, girasol, calabaza, chia y bayas de Goji molidas ecologico Linwoods sin gluten 200 g.","5,25 €",https://static.carrefour.es/hd_350x_/img_pim_food/767764_00_1.jpg
Fusilli lunghi bucati Terre d'Italia 500 g.,"2,45 €",https://static.carrefour.es/hd_350x_/img_pim_food/852593_00_1.jpg
Arroz La Cigala 1 kg.,"1,99 €",https://static.carrefour.es/hd_350x_/img_pim_food/815489_00_1.jpg
Salsa tartara Sensation Carrefour 340 g.,"1,54 €",https://static.carrefour.es/hd_350x_/img_pim_food/757587_00_1.jpg
Set de alino mediterraneo Capricho Andaluz 1 ud.,"2,25 €",https://static.carrefour.es/hd_350x_/img_pim_food/677335_00_1.jpg
Fideos de maiz No gluten Carrefour sin gluten 500 g.,"2,19 €",https://static.carrefour.es/hd_350x_/img_pim_food/074156_00_1.jpg
Aceite de oliva virgen extra ecologico Carrefour Bio 1 l.,"11,45 €",https://static.carrefour.es/hd_350x_/img_pim_food/010630_00_1.jpg
Pasta Paccheri Terre d'Italia 500 g.,"2,45 €",https://static.carrefour.es/hd_350x_/img_pim_food/852592_00_1.jpg
Alubia morada Luengo 1 kg.,"3,85 €",https://static.carrefour.es/hd_350x_/img_pim_food/032628_00_1.jpg
Aceite refinado de semillas Abaco 5 l.,"9,49 €",https://static.carrefour.es/hd_350x_/img_pim_food/778983_00_1.jpg
Salsa para ensaladillas Ybarra sin gluten y sin lactosa 450 g.,"2,25 €",https://static.carrefour.es/hd_350x_/img_pim_food/739023_00_1.jpg
Pimienta blanca molida Carrefour 50 g.,"1,53 €",https://static.carrefour.es/hd_350x_/img_pim_food/851273_00_1.jpg
Garbanzo baby cocido Don Pedro 400 g.,"1,56 €",https://static.carrefour.es/hd_350x_/img_pim_food/826299_00_1.jpg
Aceite de oliva virgen Aromas del Sur 5 l.,"44,70 €",https://static.carrefour.es/hd_350x_/img_pim_food/076907_00_1.jpg
Aceite refinado de semillas especial freidoras de aire La Espanola 200 ml.,"2,49 €",https://static.carrefour.es/hd_350x_/img_pim_food/183452_00_1.jpg
Salsa de chile picante Sriracha Go-Tan botella 215 ml.,"3,59 €",https://static.carrefour.es/hd_350x_/img_pim_food/486054_00_1.jpg
Salsa de tomate Helios sin gluten y sin lactosa pack de 2 tarros de 570 g.,"4,69 €",https://static.carrefour.es/hd_350x_/img_pim_food/460682_00_1.jpg
Crema de cacahuete crujiente alta en fibra y proteinas Prozis 500 g.,"4,49 €",https://static.carrefour.es/hd_350x_/img_pim_food/327881_00_1.jpg
Spaghetti no12 De Cecco 500 g.,"2,49 €",https://static.carrefour.es/hd_350x_/img_pim_food/091118_00_1.jpg
Salsa de queso Old El Paso tarro 320 g.,"3,85 €",https://static.carrefour.es/hd_350x_/img_pim_food/049837_00_1.jpg
Ketchup clasico Prima sin gluten envase 730 g.,"3,95 €",https://static.carrefour.es/hd_350x_/img_pim_food/771217_00_1.jpg
Cayena guindillas Carmencita 18 g.,"2,45 €",https://static.carrefour.es/hd_350x_/img_pim_food/002160_00_1.jpg
Tortellini bolonesa Rana 250 g.,"3,59 €",https://static.carrefour.es/hd_350x_/img_pim_food/783656_00_1.jpg
Sal yodada Roca 1 kg.,"0,74 €",https://static.carrefour.es/hd_350x_/img_pim_food/028771_00_1.jpg
Tallarines Gallo sin gluten 450 g.,"2,29 €",https://static.carrefour.es/hd_350x_/img_pim_food/594204_00_1.jpg
Molinillo pimienta negra Carmencita 50 g.,"5,39 €",https://static.carrefour.es/hd_350x_/img_pim_food/002139_00_1.jpg
Espirales integrales de tomate y espinacas Gallo 400 g.,"1,85 €",https://static.carrefour.es/hd_350x_/img_pim_food/208992_00_1.jpg
Arroz integral para microondas ecologico Carrefour Bio pack de 2 unidades de 125 g.,"1,62 €",https://static.carrefour.es/hd_350x_/img_pim_food/652640_00_1.jpg
Alubia blanca rinon categoria extra De Nuestra Tierra 1 kg.,"4,15 €",https://static.carrefour.es/hd_350x_/img_pim_food/226664_00_1.jpg
Polenta instantanea Dona Petrona 500 g.,"2,15 €",https://static.carrefour.es/hd_350x_/img_pim_food/779024_00_1.jpg
Harina especial para fritos y rebozados Original Carrefour 1 kg.,"1,37 €",https://static.carrefour.es/hd_350x_/img_pim_food/034771_00_1.jpg
Pasta Cannelloni Barilla Collezione 250 g.,"2,45 €",https://static.carrefour.es/hd_350x_/img_pim_food/059325_00_1.jpg
Salsa con queso grana padano Gallo sin gluten tarro 350 g.,"2,79 €",https://static.carrefour.es/hd_350x_/img_pim_food/638424_00_1.jpg
Pasta fettuccine ecologica Slim 200 g.,"2,69 €",https://static.carrefour.es/hd_350x_/img_pim_food/423295_00_1.jpg
Salsa quesos italianos Rana tarro 180 g.,"2,65 €",https://static.carrefour.es/hd_350x_/img_pim_food/911201_00_1.jpg
Harina integral de centeno ecologica Carrefour Bio 1 kg.,"2,35 €",https://static.carrefour.es/hd_350x_/img_pim_food/105000_00_1.jpg
Romero Carmencita 25 g.,"2,05 €",https://static.carrefour.es/hd_350x_/img_pim_food/002189_00_1.jpg
Espirales integrales de trigo de espelta ecologicas Carefour Bio 400 g.,"2,19 €",https://static.carrefour.es/hd_350x_/img_pim_food/474831_00_1.jpg
Aceite de oliva virgen Carbonell 5 l.,"2,45 €",https://static.carrefour.es/hd_350x_/img_pim_food/815652_00_1.jpg
Mafalde Terre d'Italia 500 g.,"1,77 €",https://static.carrefour.es/hd_350x_/img_pim_food/852594_00_1.jpg
Salsa ranchera Sensation Carreofur sin gluten bote 300 g.,"2,05 €",https://static.carrefour.es/hd_350x_/img_pim_food/337683_00_1.jpg
Hierbas provenzales Carmencita sin gluten 20 g.,"1,56 €",https://static.carrefour.es/hd_350x_/img_pim_food/002173_00_1.jpg
Arroz para caldosos Sos 500 g.,"1,99 €",https://static.carrefour.es/hd_350x_/img_pim_food/051682_00_1.jpg
Harina integral de trigo ecologica Carrefour Bio 1 kg.,"3,25 €",https://static.carrefour.es/hd_350x_/img_pim_food/104932_00_1.jpg
Tomate frito casero Hero tarro 370 g.,"2,15 €",https://static.carrefour.es/hd_350x_/img_pim_food/002207_00_1.jpg
Pasta espaguetis integrales Barilla 500 g.,"1,85 €",https://static.carrefour.es/hd_350x_/img_pim_food/642983_00_1.jpg
Garbanzo La Muralla 1 kg.,"2,45 €",https://static.carrefour.es/hd_350x_/img_pim_food/180029_00_1.jpg
Tomate frito ecologico con pimientos de piquillo Carrefour Bio sin gluten tarro 325 g.,"1,40 €",https://static.carrefour.es/hd_350x_/img_pim_food/215597_00_1.jpg
Cuscus grano mediano ecologico Carrefour Bio 500 g.,"1,89 €",https://static.carrefour.es/hd_350x_/img_pim_food/011665_00_1.jpg
Pasta de trigo sarraceno Dalla Costa sin gluten 250 g.,"2,09 €",https://static.carrefour.es/hd_350x_/img_pim_food/596462_00_1.jpg
Jengibre molido Carmencita sin gluten 37 g.,"3,05 €",https://static.carrefour.es/hd_350x_/img_pim_food/146407_00_1.jpg
Salsa Korma Patak sin gluten 450 g.,"3,09 €",https://static.carrefour.es/hd_350x_/img_pim_food/692768_00_1.jpg
Lentejas cocidas sin sal anadida ecologicas Carrefour Bio 400 g.,"3,55 €",https://static.carrefour.es/hd_350x_/img_pim_food/415546_00_1.jpg
Garbanzo castellano categoria extra De Nuestra Tierra 1 kg.,"6,75 €",https://static.carrefour.es/hd_350x_/img_pim_food/226665_00_1.jpg
Aguacate topping Just Spices 60 g.,"3,85 €",https://static.carrefour.es/hd_350x_/img_pim_food/053098_00_1.jpg
Salsa guacamole suave Old El Paso tarro 320 g.,"3,09 €",https://static.carrefour.es/hd_350x_/img_pim_food/556817_00_1.jpg
Mayonesa cero sin azucar y sin huevo Prima sin gluten 255 ml.,"4,49 €",https://static.carrefour.es/hd_350x_/img_pim_food/444169_00_1.jpg
"Azafran en hebras Carmencita 0,375 g","1,30 €",https://static.carrefour.es/hd_350x_/img_pim_food/002137_00_1.jpg
Crema al vinagre balsamico de modena Borges 210 ml.,"3,29 €",https://static.carrefour.es/hd_350x_/img_pim_food/280733_00_1.jpg
Salsa tabasco verde Mc.Ilhenny co. botella 60 ml.,"4,15 €",https://static.carrefour.es/hd_350x_/img_pim_food/029020_00_1.jpg
Arroz integral con quinoa roja para microondas ecologico Carrefour Bio pack de 2 unidades de 125 g.,"1,62 €",https://static.carrefour.es/hd_350x_/img_pim_food/652931_00_1.jpg
Pimienta negra en grano Carmencita 47 g.,"2,89 €",https://static.carrefour.es/hd_350x_/img_pim_food/002185_00_1.jpg
Semillas de lino Carrefour Original 400 g.,"3,05 €",https://static.carrefour.es/hd_350x_/img_pim_food/893116_00_1.jpg
Arroz ecologico Sos 1 kg.,"3,55 €",https://static.carrefour.es/hd_350x_/img_pim_food/088559_00_1.jpg
